SourceInventory,SourceDrive,FullName,Name,Extension,Length,LastWriteTime,IsDirectory
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\5 — RISK CLASSIFICATION ENGINE (Tiers 1–3)\5.3 Example Classifications (People   Property   Planet)\TSI — SAI EXAMPLE RISK CLASSIFICATIONS v1.0 MASTER.gdoc,TSI — SAI EXAMPLE RISK CLASSIFICATIONS v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:52:52 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\5 — RISK CLASSIFICATION ENGINE (Tiers 1–3)\5.4 Control Mapping Table (Controls → Tier Adjustment)\TSI — SAI CONTROL MAPPING TABLE.gdoc,TSI — SAI CONTROL MAPPING TABLE.gdoc,.gdoc,179,17/11/2025 11:53:37 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\5 — RISK CLASSIFICATION ENGINE (Tiers 1–3)\5.2 Risk Scoring Logic (Rules-Based Engine)\TSI — SAI RISK SCORING LOGIC v1.0 MASTER.gdoc,TSI — SAI RISK SCORING LOGIC v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:51:37 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\5 — RISK CLASSIFICATION ENGINE (Tiers 1–3)\5.1 Tier Structure Overview (Green   Amber   Red)\TSI — SAI RISK TIER STRUCTURE (Green   Amber   Red).gdoc,TSI — SAI RISK TIER STRUCTURE (Green   Amber   Red).gdoc,.gdoc,179,17/11/2025 11:43:23 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\1 — ASSESSMENT LOGIC MODEL (IMS   3Ps)\1.3 Assessment Engine Flowchart\TSI — SAI ASSESSMENT ENGINE FLOWCHART (v1.0 MASTER).gdoc,TSI — SAI ASSESSMENT ENGINE FLOWCHART (v1.0 MASTER).gdoc,.gdoc,179,17/11/2025 3:28:28 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\1 — ASSESSMENT LOGIC MODEL (IMS   3Ps)\1.4 Input → Processing → Output Model\SAI — INPUT   PROCESSING   OUTPUT MODEL.gdoc,SAI — INPUT   PROCESSING   OUTPUT MODEL.gdoc,.gdoc,179,17/11/2025 3:30:51 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\1 — ASSESSMENT LOGIC MODEL (IMS   3Ps)\1.1 IMS Alignment Map\TSI — SAI SAFETY ASSESSMENT ENGINE IMS ALIGNMENT MAP (v1.0 MASTER).gdoc,TSI — SAI SAFETY ASSESSMENT ENGINE IMS ALIGNMENT MAP (v1.0 MASTER).gdoc,.gdoc,179,17/11/2025 2:10:50 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\1 — ASSESSMENT LOGIC MODEL (IMS   3Ps)\1.2 3Ps → Risk → Controls Matrix\1.2 — 3Ps → RISK → CONTROLS MATRIX.gsheet,1.2 — 3Ps → RISK → CONTROLS MATRIX.gsheet,.gsheet,179,17/11/2025 2:23:51 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\1 — ASSESSMENT LOGIC MODEL (IMS   3Ps)\1.5 Safe Response Escalation Pathway\TSI — SAI SAFE RESPONSE ESCALATION PATHWAY.gdoc,TSI — SAI SAFE RESPONSE ESCALATION PATHWAY.gdoc,.gdoc,179,27/11/2025 11:09:19 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\6 — SAI RESPONSE TEMPLATES\6.5 Drift-Control Language Patterns\TSI — SAI DRIFT-CONTROL LANGUAGE PATTERNS.gdoc,TSI — SAI DRIFT-CONTROL LANGUAGE PATTERNS.gdoc,.gdoc,179,18/11/2025 12:04:22 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\6 — SAI RESPONSE TEMPLATES\6.1 IMS-Aligned Response Templates\TSI — SAI IMS-ALIGNED RESPONSE TEMPLATES v1.0 MASTER.gdoc,TSI — SAI IMS-ALIGNED RESPONSE TEMPLATES v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:00:30 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\6 — SAI RESPONSE TEMPLATES\6.2 Coaching & Guidance Phrases\TSI — SAI COACHING & GUIDANCE PHRASES.gdoc,TSI — SAI COACHING & GUIDANCE PHRASES.gdoc,.gdoc,179,18/11/2025 12:01:45 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\6 — SAI RESPONSE TEMPLATES\6.4 Follow-Up Action Prompts\TSI — SAI FOLLOW-UP ACTION PROMPTS.gdoc,TSI — SAI FOLLOW-UP ACTION PROMPTS.gdoc,.gdoc,179,18/11/2025 12:03:27 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\6 — SAI RESPONSE TEMPLATES\6.3 Control Recommendation Templates\TSI — SAI CONTROL RECOMMENDATION TEMPLATES v1.0 MASTER.gdoc,TSI — SAI CONTROL RECOMMENDATION TEMPLATES v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:02:32 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.1 Vision Input Rules\TSI — SAI Vision Input Rules v1.0 MASTER.gdoc,TSI — SAI Vision Input Rules v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 4:34:49 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.7 Privacy & Anonymisation Rules\TSI — Vision Privacy and Anonymisation Rules.gdoc,TSI — Vision Privacy and Anonymisation Rules.gdoc,.gdoc,179,17/11/2025 10:24:35 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.6 “Unable to Confirm” Safe Responses\SAI — Unable to Confirm Response Library.gdoc,SAI — Unable to Confirm Response Library.gdoc,.gdoc,179,17/11/2025 10:23:36 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.9 Vision + Text Integration Logic\SAI — Vision and Text Integration Logic v1.0 MASTER.gdoc,SAI — Vision and Text Integration Logic v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 10:57:38 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.8 IMS Evidence Protocol\TSI — Vision Evidence Protocol (IMS-Aligned) v1.0 MASTER.gdoc,TSI — Vision Evidence Protocol (IMS-Aligned) v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 10:55:37 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.3 Video Capture Guidelines\TSI — SAI Video Capture Guidelines v1.0 MASTER.gdoc,TSI — SAI Video Capture Guidelines v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 4:37:53 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.2 Photo Quality Checklist\SAI Photo Quality Checklist.gdoc,SAI Photo Quality Checklist.gdoc,.gdoc,179,17/11/2025 4:36:20 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.4 Vision Hazard Library\TSI Vision Hazard Library v1.0 MASTER.gdoc,TSI Vision Hazard Library v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 6:10:47 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\10 — VISION-ASSISTED RISK ASSESSMENT LAYER (v1.0)\10.5 Vision Red-Flag Triggers\SAI — Vision Red-Flag Triggers v1.0 MASTER.gdoc,SAI — Vision Red-Flag Triggers v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 10:20:49 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\SAI Onboarding MASTER v1.0.gdoc,SAI Onboarding MASTER v1.0.gdoc,.gdoc,179,26/11/2025 7:52:38 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\6. SAI — SMART TOOLS SCRIPT\SAI - Smart Tools Script.gdoc,SAI - Smart Tools Script.gdoc,.gdoc,179,17/11/2025 2:54:28 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\9. SAI — ERROR PREVENTION & DRIFT CONTROL (User-Facing)\SAI — ERROR PREVENTION & DRIFT CONTROL (User-Facing).gdoc,SAI — ERROR PREVENTION & DRIFT CONTROL (User-Facing).gdoc,.gdoc,179,17/11/2025 2:59:14 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\10. SAI — ONBOARDING FLOW LOGIC (Website)\SAI - ONBOARDING FLOW LOGIC (Website) State Machine.gdoc,SAI - ONBOARDING FLOW LOGIC (Website) State Machine.gdoc,.gdoc,179,17/11/2025 3:00:46 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\7. SAI — INDUSTRIES SCRIPT\TechSafe Industry Sector Script.gdoc,TechSafe Industry Sector Script.gdoc,.gdoc,179,17/11/2025 2:56:08 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\2. SAI — ONBOARDING OPTIONS MENU\SAI Onboarding Options Menu.gdoc,SAI Onboarding Options Menu.gdoc,.gdoc,179,17/11/2025 2:48:12 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\11. SAI — BEHAVIOUR RULES FOR ONBOARDING\SAI Onboarding Behavior Rules.gdoc,SAI Onboarding Behavior Rules.gdoc,.gdoc,179,17/11/2025 3:04:23 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\8. SAI — CONTACT SCRIPT\SAI Contact Script.gdoc,SAI Contact Script.gdoc,.gdoc,179,28/11/2025 12:09:06 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\3. SAI — GUIDED SAFETY   IMS ASSESSMENT PROMPT\SAI - Guided Safety   IMS Assessment Prompt.gdoc,SAI - Guided Safety   IMS Assessment Prompt.gdoc,.gdoc,179,17/11/2025 2:49:46 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\4. SAI — IMS EXPLAINER SCRIPT\SAI - IMS Explainer Script.gdoc,SAI - IMS Explainer Script.gdoc,.gdoc,179,17/11/2025 2:51:19 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\1. SAI BASE INTRODUCTION (Website Load)\SAI Base Introduction Options.gdoc,SAI Base Introduction Options.gdoc,.gdoc,179,17/11/2025 2:45:33 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\2. SAI ONBOARDING SCRIPT v1.0 (MASTER)\5. SAI — TSI SOLUTIONS SCRIPT\SAI - TSI SOLUTIONS SCRIPT.gdoc,SAI - TSI SOLUTIONS SCRIPT.gdoc,.gdoc,179,17/11/2025 2:53:02 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\SAI-COM OPERATIONAL INTELLIGENCE SYSTEM\TSI-OS 06 — SAI-COM OPERATIONAL INTELLIGENCE SYSTEM Developer Specification (V1.2 — Condensed).gdoc,TSI-OS 06 — SAI-COM OPERATIONAL INTELLIGENCE SYSTEM Developer Specification (V1.2 — Condensed).gdoc,.gdoc,179,27/11/2025 11:40:49 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\SAI-COM OPERATIONAL INTELLIGENCE SYSTEM\SAI-COM_Operational_Intelligence_Brain_Without_Hands.m4a,SAI-COM_Operational_Intelligence_Brain_Without_Hands.m4a,.m4a,33185081,23/11/2025 4:41:21 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\SAI-COM OPERATIONAL INTELLIGENCE SYSTEM\SAI-COM__The_Engine.mp4,SAI-COM__The_Engine.mp4,.mp4,32892167,23/11/2025 5:07:35 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\SAI-COM OPERATIONAL INTELLIGENCE SYSTEM\SAI-COM Workflow.png,SAI-COM Workflow.png,.png,6511803,23/11/2025 5:35:21 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\SAI-COM OPERATIONAL INTELLIGENCE SYSTEM\SAI-COM_Operational_Intelligence_Blueprint.pdf,SAI-COM_Operational_Intelligence_Blueprint.pdf,.pdf,11416912,23/11/2025 6:17:11 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\SAI-COM OPERATIONAL INTELLIGENCE SYSTEM\SAI-COM BEHAVIOUR DOCUMENT v2.1.gdoc,SAI-COM BEHAVIOUR DOCUMENT v2.1.gdoc,.gdoc,179,25/11/2025 6:21:42 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.3 Agent API & Data Schemas\Untitled document.gdoc,Untitled document.gdoc,.gdoc,179,25/11/2025 7:24:15 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.3 Agent API & Data Schemas\Agent API & Data Schemas.gdoc,Agent API & Data Schemas.gdoc,.gdoc,179,25/11/2025 7:09:52 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.2 Agent Logic Blueprints\Agent Logic Blueprint v1.1.gdoc,Agent Logic Blueprint v1.1.gdoc,.gdoc,179,25/11/2025 7:20:56 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.2 Agent Logic Blueprints\Agent Logic Blueprints v1.0.gdoc,Agent Logic Blueprints v1.0.gdoc,.gdoc,179,25/11/2025 6:49:51 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.1 SAI-COM Agent Matrix (MASTER)\4.1 SAI-COM Agent Matrix v1.1 (Master).gdoc.lnk,4.1 SAI-COM Agent Matrix v1.1 (Master).gdoc.lnk,.lnk,0,25/11/2025 8:05:10 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.1 SAI-COM Agent Matrix (MASTER)\4.1 SAI-COM Agent Matrix v1.0 (MASTER).gdoc,4.1 SAI-COM Agent Matrix v1.0 (MASTER).gdoc,.gdoc,179,27/11/2025 10:40:04 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.7 Future Agent Development\Untitled document.gdoc.lnk,Untitled document.gdoc.lnk,.lnk,0,25/11/2025 7:29:19 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.7 Future Agent Development\Future Agent Development v1.0.gdoc,Future Agent Development v1.0.gdoc,.gdoc,179,25/11/2025 7:15:57 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.5 Digi-Board Integration Agents\Digi-Board Integration Agents v1.0.gdoc,Digi-Board Integration Agents v1.0.gdoc,.gdoc,179,25/11/2025 7:12:20 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.4 Agent Governance Rules\Untitled document.gdoc,Untitled document.gdoc,.gdoc,179,25/11/2025 7:25:06 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\4. SAI-COM AGENTS\4.4 Agent Governance Rules\Agent Governance Rules.gdoc,Agent Governance Rules.gdoc,.gdoc,179,25/11/2025 7:11:16 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\SAI Command Pack MASTER v1.0.gdoc,SAI Command Pack MASTER v1.0.gdoc,.gdoc,179,28/11/2025 12:10:03 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\6. SAI COMMAND RULES (MANDATORY)\SAI Command Rules (Mandatory).gdoc,SAI Command Rules (Mandatory).gdoc,.gdoc,179,17/11/2025 2:20:45 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\2. SAI MISSION STATEMENT\SAI Mission Statement.gdoc,SAI Mission Statement.gdoc,.gdoc,179,17/11/2025 2:12:14 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\10. SAI WEBSITE MODE (FRONT-END)\SAI Website Mode (Front-End) Specifications.gdoc,SAI Website Mode (Front-End) Specifications.gdoc,.gdoc,179,17/11/2025 2:25:16 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\7. SAI SAFETY PROTOCOLS\SAI Safety Protocol.gdoc,SAI Safety Protocol.gdoc,.gdoc,179,17/11/2025 2:21:42 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\11. VERSIONING\Versioning Table.gdoc,Versioning Table.gdoc,.gdoc,179,17/11/2025 2:26:24 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\8. SAI BRAND BEHAVIOUR\SAI Brand Behavior Guidelines.gdoc,SAI Brand Behavior Guidelines.gdoc,.gdoc,179,17/11/2025 2:23:10 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\4. SAI COMMUNICATION STYLE\SAI Communication Style Guide.gdoc.lnk,SAI Communication Style Guide.gdoc.lnk,.lnk,0,17/11/2025 2:18:19 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\4. SAI COMMUNICATION STYLE\SAI COMMUNICATION STYLE v1.0 (MASTER).gdoc,SAI COMMUNICATION STYLE v1.0 (MASTER).gdoc,.gdoc,179,19/11/2025 9:45:12 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\1. SAI CORE IDENTITY\SAI Core Identity.gdoc,SAI Core Identity.gdoc,.gdoc,179,17/11/2025 2:02:26 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\1. SAI CORE IDENTITY\SAI — CORE IDENTITY v1.1 (MASTER).gdoc,SAI — CORE IDENTITY v1.1 (MASTER).gdoc,.gdoc,179,19/11/2025 9:30:42 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\3. SAI BEHAVIOURAL DOCTRINE\SAI Behavioural Doctrine.gdoc.lnk,SAI Behavioural Doctrine.gdoc.lnk,.lnk,0,17/11/2025 2:17:27 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\3. SAI BEHAVIOURAL DOCTRINE\SAI BEHAVIOURAL DOCTRINE v1.0 (MASTER).gdoc,SAI BEHAVIOURAL DOCTRINE v1.0 (MASTER).gdoc,.gdoc,179,27/11/2025 10:17:39 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\5. SAI PRIORITY FRAMEWORK\SAI Priority Framework.gdoc.lnk,SAI Priority Framework.gdoc.lnk,.lnk,0,17/11/2025 2:19:49 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\5. SAI PRIORITY FRAMEWORK\SAI PRIORITY FRAMEWORK v1.0 (MASTER).gdoc,SAI PRIORITY FRAMEWORK v1.0 (MASTER).gdoc,.gdoc,179,19/11/2025 9:53:13 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\1. TSI — SAI COMMAND PACK v1.0 (MASTER)\9. SAI ONBOARDING SCRIPT\SAI ONBOARDING SCRIPT v1.0 (MASTER — SHORT).gdoc,SAI ONBOARDING SCRIPT v1.0 (MASTER — SHORT).gdoc,.gdoc,179,19/11/2025 9:58:56 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\3. TSI Smart Helmet\3.2 Camera + Sensor Suite\TSI — SMART HELMET CAMERA & SENSOR SUITE.gdoc,TSI — SMART HELMET CAMERA & SENSOR SUITE.gdoc,.gdoc,179,18/11/2025 3:50:11 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\3. TSI Smart Helmet\3.4 High-Risk Task Scenarios\TSI — SMART HELMET HIGH-RISK TASK SCENARIOS.gdoc,TSI — SMART HELMET HIGH-RISK TASK SCENARIOS.gdoc,.gdoc,179,18/11/2025 2:19:48 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\3. TSI Smart Helmet\3.3 SAI Integration\TSI — SMART HELMET SAI INTEGRATION v1.0 MASTER.gdoc,TSI — SMART HELMET SAI INTEGRATION v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 2:19:23 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\3. TSI Smart Helmet\3.5 Pricing & Bundles\TSI — SMART HELMET PRICING & BUNDLES.gdoc,TSI — SMART HELMET PRICING & BUNDLES.gdoc,.gdoc,179,18/11/2025 3:50:35 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\3. TSI Smart Helmet\3.1 Hardware Specs\TSI — SMART HELMET (HARDWARE SPECIFICATIONS) v1.0 MASTER.gdoc,TSI — SMART HELMET (HARDWARE SPECIFICATIONS) v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 2:18:45 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\4. TSI Foresight Cameras (Static   Wearable)\4.1 Device Types\TSI — FORESIGHT CAMERA DEVICE TYPES v1.0 MASTER.gdoc,TSI — FORESIGHT CAMERA DEVICE TYPES v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 3:51:54 PM,False
smart_tools_hardware_inventory.csv,7. Smart Tools & Hardware,G:\Shared drives\7. Smart Tools & Hardware\TSi — Smart Tools & Hardware\4. TSI Foresight Cameras (Static   Wearable)\4.4 Enterprise Deployment Models\TSI — FORESIGHT CAMERA DEPLOYMENT MODELS v1.0 MASTER.gdoc,TSI — FORESIGHT CAMERA DEPLOYMENT MODELS v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 3:53:37 PM,False
